red,idx,nodo_u,nodo_v
cyl,589,Gradefes,Mombeltrán
cyl,590,Gradefes,Piedrahíta
cyl,591,Gradefes,Puente de Domingo Flórez
cyl,592,Gradefes,Saldaña
cyl,593,Gradefes,Santibáñez de Vidriales
cyl,594,Gradefes,Santovenia de Pisuerga
cyl,595,Gradefes,Soria
cyl,596,Gradefes,Terradillos
cyl,597,Gradefes,Toro
cyl,598,Gradefes,Valderas
cyl,599,Gradefes,Vega de Espinareda
cyl,600,Gradefes,Velilla del Río Carrión
cyl,601,Gradefes,Villada
cyl,602,Gradefes,Villalpando
cyl,603,Guijuelo,Lerma
cyl,604,Guijuelo,Lumbrales
cyl,605,Guijuelo,Miranda de Ebro
cyl,606,Guijuelo,Sabero
cyl,607,Guijuelo,Salamanca
cyl,608,Guijuelo,Salas de los Infantes
cyl,609,Guijuelo,San Leonardo de Yagüe
cyl,610,Guijuelo,Valderas
cyl,611,Guijuelo,Valle de Mena
cyl,612,Guijuelo,Velilla del Río Carrión
cyl,613,Guijuelo,Venta de Baños
cyl,614,Guijuelo,Villada
cyl,615,Guijuelo,Villamañán
cyl,616,Guijuelo,Villaralbo
cyl,617,Herrera de Pisuerga,Huerta de Rey
cyl,618,Herrera de Pisuerga,Miranda de Ebro
cyl,619,Herrera de Pisuerga,Pedraja de Portillo (La)
cyl,620,Herrera de Pisuerga,Pedrajas de San Esteban
cyl,621,Herrera de Pisuerga,Peñaranda de Bracamonte
cyl,622,Herrera de Pisuerga,Piedrahíta
cyl,623,Herrera de Pisuerga,Puente de Domingo Flórez
cyl,624,Herrera de Pisuerga,Santa Marina del Rey
cyl,625,Herrera de Pisuerga,Trabazos
cyl,626,Herrera de Pisuerga,Vega de Espinareda
cyl,627,Herrera de Pisuerga,Venta de Baños
cyl,628,Herrera de Pisuerga,Villabrágima
cyl,629,Herrera de Pisuerga,Ólvega
cyl,630,Huerta de Rey,Merindad de Río Ubierna
cyl,631,Huerta de Rey,Palacios del Sil
cyl,632,Huerta de Rey,Puebla de Sanabria
cyl,633,Huerta de Rey,Puente de Domingo Flórez
cyl,634,Huerta de Rey,Roa
cyl,635,Huerta de Rey,Trabazos
cyl,636,Huerta de Rey,Valderas
cyl,637,Huerta de Rey,Vega de Espinareda
cyl,638,Huerta de Rey,Velilla del Río Carrión
cyl,639,Huerta de Rey,Venta de Baños
cyl,640,Huerta de Rey,Villada
cyl,641,Huerta de Rey,Villarcayo de Merindad de Castilla la Vieja
cyl,642,Huerta de Rey,Villasabariego
cyl,643,Huerta de Rey,Vitigudino
cyl,644,Huerta de Rey,Zaratán
cyl,645,Huerta de Rey,Ólvega
cyl,646,Ledesma,Nava de la Asunción
cyl,647,Ledesma,Navaluenga
cyl,648,Ledesma,Pedraja de Portillo (La)
cyl,649,Ledesma,Pedrajas de San Esteban
cyl,650,Ledesma,San Cristóbal de Segovia
cyl,651,Ledesma,San Justo de la Vega
cyl,652,Ledesma,Villabrágima
cyl,653,Ledesma,Villada
cyl,654,Ledesma,Villamañán
cyl,655,Ledesma,Villaquilambre
cyl,656,Ledesma,Villarcayo de Merindad de Castilla la Vieja
cyl,657,Ledesma,Villasabariego
cyl,658,Ledesma,Vitigudino
cyl,659,Ledesma,Ólvega
cyl,660,Lerma,Melgar de Fernamental
cyl,661,Lerma,Mombeltrán
cyl,662,Lerma,Navaluenga
cyl,663,Lerma,Paredes de Nava
cyl,664,Lerma,Pedraja de Portillo (La)
cyl,665,Lerma,Puebla de Sanabria
cyl,666,Lerma,Sabero
cyl,667,Lerma,Santibáñez de Vidriales
cyl,668,Lerma,Trespaderne
cyl,669,Lerma,Vega de Espinareda
cyl,670,Lerma,Velilla del Río Carrión
cyl,671,Lerma,Villadecanes
cyl,672,Lerma,Villaralbo
cyl,673,Lerma,Villarcayo de Merindad de Castilla la Vieja
cyl,674,Lerma,Ólvega
cyl,675,Lumbrales,Melgar de Fernamental
cyl,676,Lumbrales,Miranda de Ebro
cyl,677,Lumbrales,Palencia
cyl,678,Lumbrales,Pedrajas de San Esteban
cyl,679,Lumbrales,Peñaranda de Bracamonte
cyl,680,Lumbrales,Piedrahíta
cyl,681,Lumbrales,Saldaña
cyl,682,Lumbrales,San Justo de la Vega
cyl,683,Lumbrales,Santa Marina del Rey
cyl,684,Lumbrales,Torquemada
cyl,685,Lumbrales,Villabrágima
cyl,686,Lumbrales,Villadecanes
cyl,687,Melgar de Fernamental,Mozoncillo
cyl,688,Melgar de Fernamental,Palencia
cyl,689,Melgar de Fernamental,Piedrahíta
cyl,690,Melgar de Fernamental,Saldaña
cyl,691,Melgar de Fernamental,Toro
cyl,692,Melgar de Fernamental,Trespaderne
cyl,693,Melgar de Fernamental,Vega de Espinareda
cyl,694,Melgar de Fernamental,Villadecanes
cyl,695,Melgar de Fernamental,Villarcayo de Merindad de Castilla la Vieja
cyl,696,Melgar de Fernamental,Vitigudino
cyl,697,Merindad de Río Ubierna,Miranda de Ebro
cyl,698,Merindad de Río Ubierna,Nava de la Asunción
cyl,699,Merindad de Río Ubierna,Palacios del Sil
cyl,700,Merindad de Río Ubierna,Pedraja de Portillo (La)
cyl,701,Merindad de Río Ubierna,Peñaranda de Bracamonte
cyl,702,Merindad de Río Ubierna,Puente de Domingo Flórez
cyl,703,Merindad de Río Ubierna,Saldaña
cyl,704,Merindad de Río Ubierna,San Justo de la Vega
cyl,705,Merindad de Río Ubierna,Santa Marina del Rey
cyl,706,Merindad de Río Ubierna,Santovenia de Pisuerga
cyl,707,Merindad de Río Ubierna,Terradillos
cyl,708,Merindad de Río Ubierna,Valderas
cyl,709,Merindad de Río Ubierna,Valle de Mena
cyl,710,Merindad de Río Ubierna,Venta de Baños
cyl,711,Merindad de Río Ubierna,Villada
cyl,712,Merindad de Río Ubierna,Villaralbo
cyl,713,Miranda de Ebro,Mozoncillo
cyl,714,Miranda de Ebro,Paredes de Nava
cyl,715,Miranda de Ebro,Puebla de Sanabria
cyl,716,Miranda de Ebro,Roa
cyl,717,Miranda de Ebro,Sabero
cyl,718,Miranda de Ebro,Salas de los Infantes
cyl,719,Miranda de Ebro,Seca (La)
cyl,720,Miranda de Ebro,Soria
cyl,721,Miranda de Ebro,Valle de Mena
cyl,722,Miranda de Ebro,Vitigudino
cyl,723,Miranda de Ebro,Zaratán
cyl,724,Miranda de Ebro,Ólvega
cyl,725,Mombeltrán,Pedraja de Portillo (La)
cyl,726,Mombeltrán,Peñaranda de Bracamonte
cyl,727,Mombeltrán,San Justo de la Vega
cyl,728,Mombeltrán,Trabazos
cyl,729,Mombeltrán,Villamañán
cyl,730,Mombeltrán,Villaquilambre
cyl,731,Mombeltrán,Villasabariego
cyl,732,Mozoncillo,Navaluenga
cyl,733,Mozoncillo,Puente de Domingo Flórez
cyl,734,Mozoncillo,Salamanca
cyl,735,Mozoncillo,San Leonardo de Yagüe
cyl,736,Mozoncillo,Santa Marina del Rey
cyl,737,Mozoncillo,Terradillos
cyl,738,Mozoncillo,Valle de Mena
cyl,739,Mozoncillo,Velilla del Río Carrión
cyl,740,Mozoncillo,Viana de Cega
cyl,741,Mozoncillo,Villamañán
cyl,742,Mozoncillo,Ávila
cyl,743,Nava de la Asunción,Palencia
cyl,744,Nava de la Asunción,Pedrajas de San Esteban
cyl,745,Nava de la Asunción,Peñaranda de Bracamonte
cyl,746,Nava de la Asunción,Puente de Domingo Flórez
cyl,747,Nava de la Asunción,Terradillos
cyl,748,Nava de la Asunción,Vega de Espinareda
cyl,749,Nava de la Asunción,Villabrágima
cyl,750,Nava de la Asunción,Villamañán
cyl,751,Nava de la Asunción,Vitigudino
cyl,752,Navaluenga,Paredes de Nava
cyl,753,Navaluenga,Piedrahíta
cyl,754,Navaluenga,Pola de Gordón (La)
cyl,755,Navaluenga,Puebla de Sanabria
cyl,756,Navaluenga,Sabero
cyl,757,Navaluenga,Salas de los Infantes
cyl,758,Navaluenga,Santovenia de la Valdoncina
cyl,759,Navaluenga,Seca (La)
cyl,760,Navaluenga,Ólvega
cyl,761,Palacios del Sil,Paredes de Nava
cyl,762,Palacios del Sil,Peñaranda de Bracamonte
cyl,763,Palacios del Sil,Puebla de Sanabria
cyl,764,Palacios del Sil,San Cristóbal de Segovia
cyl,765,Palacios del Sil,San Justo de la Vega
cyl,766,Palacios del Sil,Torquemada
cyl,767,Palacios del Sil,Trespaderne
cyl,768,Palacios del Sil,Velilla del Río Carrión
cyl,769,Palacios del Sil,Villadecanes
cyl,770,Palacios del Sil,Villamañán
cyl,771,Palacios del Sil,Villaquilambre
cyl,772,Palacios del Sil,Villaralbo
cyl,773,Palacios del Sil,Villarcayo de Merindad de Castilla la Vieja
cyl,774,Palencia,Piedrahíta
cyl,775,Palencia,Roa
cyl,776,Palencia,Salamanca
cyl,777,Palencia,Santovenia de la Valdoncina
cyl,778,Palencia,Torquemada
cyl,779,Palencia,Trespaderne
cyl,780,Palencia,Villadiego
cyl,781,Palencia,Villalpando
cyl,782,Palencia,Villaquilambre
cyl,783,Palencia,Ávila
cyl,784,Paredes de Nava,Piedrahíta
cyl,785,Paredes de Nava,Salamanca
cyl,786,Paredes de Nava,Santibáñez de Vidriales
cyl,787,Paredes de Nava,Traspinedo
cyl,788,Paredes de Nava,Trespaderne
cyl,789,Paredes de Nava,Valle de Mena
cyl,790,Paredes de Nava,Villamañán
cyl,791,Paredes de Nava,Villasabariego
cyl,792,Pedraja de Portillo (La),Sabero
cyl,793,Pedraja de Portillo (La),San Cristóbal de Segovia
cyl,794,Pedraja de Portillo (La),Santovenia de Pisuerga
cyl,795,Pedraja de Portillo (La),Soria
cyl,796,Pedraja de Portillo (La),Valderas
cyl,797,Pedraja de Portillo (La),Venta de Baños
cyl,798,Pedraja de Portillo (La),Viana de Cega
cyl,799,Pedraja de Portillo (La),Villabrágima
cyl,800,Pedraja de Portillo (La),Villasabariego
cyl,801,Pedraja de Portillo (La),Vitigudino
cyl,802,Pedrajas de San Esteban,Peñaranda de Bracamonte
cyl,803,Pedrajas de San Esteban,Piedrahíta
cyl,804,Pedrajas de San Esteban,Sabero
cyl,805,Pedrajas de San Esteban,Saldaña
cyl,806,Pedrajas de San Esteban,Santibáñez de Vidriales
cyl,807,Pedrajas de San Esteban,Toro
cyl,808,Pedrajas de San Esteban,Venta de Baños
cyl,809,Pedrajas de San Esteban,Villadiego
cyl,810,Pedrajas de San Esteban,Villoria
cyl,811,Peñaranda de Bracamonte,Piedrahíta
cyl,812,Peñaranda de Bracamonte,Saldaña
cyl,813,Peñaranda de Bracamonte,Soria
cyl,814,Peñaranda de Bracamonte,Torquemada
cyl,815,Peñaranda de Bracamonte,Trespaderne
cyl,816,Peñaranda de Bracamonte,Viana de Cega
cyl,817,Peñaranda de Bracamonte,Villadiego
cyl,818,Piedrahíta,Santibáñez de Vidriales
cyl,819,Piedrahíta,Santovenia de la Valdoncina
cyl,820,Piedrahíta,Terradillos
cyl,821,Piedrahíta,Viana de Cega
cyl,822,Piedrahíta,Villadecanes
cyl,823,Piedrahíta,Villasabariego
cyl,824,Pola de Gordón (La),Sabero
cyl,825,Pola de Gordón (La),Santa Marina del Rey
cyl,826,Pola de Gordón (La),Terradillos
cyl,827,Pola de Gordón (La),Trabazos
cyl,828,Pola de Gordón (La),Velilla del Río Carrión
cyl,829,Pola de Gordón (La),Villamañán
cyl,830,Pola de Gordón (La),Ólvega
cyl,831,Puebla de Sanabria,Roa
cyl,832,Puebla de Sanabria,San Justo de la Vega
cyl,833,Puebla de Sanabria,Santovenia de Pisuerga
cyl,834,Puebla de Sanabria,Torquemada
cyl,835,Puebla de Sanabria,Vega de Espinareda
cyl,836,Puebla de Sanabria,Velilla del Río Carrión
cyl,837,Puebla de Sanabria,Venta de Baños
cyl,838,Puebla de Sanabria,Villabrágima
cyl,839,Puebla de Sanabria,Villarcayo de Merindad de Castilla la Vieja
cyl,840,Puebla de Sanabria,Ávila
cyl,841,Puebla de Sanabria,Ólvega
cyl,842,Puente de Domingo Flórez,San Cristóbal de Segovia
cyl,843,Puente de Domingo Flórez,Santovenia de Pisuerga
cyl,844,Puente de Domingo Flórez,Trabazos
cyl,845,Puente de Domingo Flórez,Velilla del Río Carrión
cyl,846,Puente de Domingo Flórez,Villaquilambre
cyl,847,Puente de Domingo Flórez,Villarcayo de Merindad de Castilla la Vieja
cyl,848,Puente de Domingo Flórez,Villoria
cyl,849,Puente de Domingo Flórez,Vitigudino
cyl,850,Puente de Domingo Flórez,Zaratán
cyl,851,Puente de Domingo Flórez,Ólvega
cyl,852,Roa,Salas de los Infantes
cyl,853,Roa,Saldaña
cyl,854,Roa,San Leonardo de Yagüe
cyl,855,Roa,Toro
cyl,856,Roa,Trabazos
cyl,857,Roa,Venta de Baños
cyl,858,Roa,Ávila
cyl,859,Sabero,Salas de los Infantes
cyl,860,Sabero,San Cristóbal de Segovia
cyl,861,Sabero,Traspinedo
cyl,862,Sabero,Velilla del Río Carrión
cyl,863,Sabero,Villada
cyl,864,Sabero,Villaralbo
cyl,865,Sabero,Villarcayo de Merindad de Castilla la Vieja
cyl,866,Sabero,Villoria
cyl,867,Sabero,Ávila
cyl,868,Salamanca,San Leonardo de Yagüe
cyl,869,Salamanca,Valderas
cyl,870,Salamanca,Viana de Cega
cyl,871,Salamanca,Villabrágima
cyl,872,Salamanca,Villadecanes
cyl,873,Salamanca,Zaratán
cyl,874,Salas de los Infantes,San Leonardo de Yagüe
cyl,875,Salas de los Infantes,Torquemada
cyl,876,Salas de los Infantes,Velilla del Río Carrión
cyl,877,Salas de los Infantes,Villadiego
cyl,878,Salas de los Infantes,Villalpando
cyl,879,Salas de los Infantes,Ávila
cyl,880,Saldaña,San Leonardo de Yagüe
cyl,881,Saldaña,Santovenia de Pisuerga
cyl,882,Saldaña,Seca (La)
cyl,883,Saldaña,Soria
cyl,884,Saldaña,Villaquilambre
cyl,885,Saldaña,Villoria
cyl,886,San Cristóbal de Segovia,Santovenia de Pisuerga
cyl,887,San Cristóbal de Segovia,Trespaderne
cyl,888,San Cristóbal de Segovia,Valle de Mena
cyl,889,San Cristóbal de Segovia,Viana de Cega
cyl,890,San Cristóbal de Segovia,Villada
cyl,891,San Cristóbal de Segovia,Villadecanes
cyl,892,San Cristóbal de Segovia,Villoria
cyl,893,San Justo de la Vega,San Leonardo de Yagüe
cyl,894,San Justo de la Vega,Santovenia de Pisuerga
cyl,895,San Justo de la Vega,Soria
cyl,896,San Justo de la Vega,Traspinedo
cyl,897,San Justo de la Vega,Trespaderne
cyl,898,San Justo de la Vega,Venta de Baños
cyl,899,San Justo de la Vega,Viana de Cega
cyl,900,San Justo de la Vega,Villaquilambre
cyl,901,San Justo de la Vega,Ólvega
cyl,902,San Leonardo de Yagüe,Santa Marina del Rey
cyl,903,San Leonardo de Yagüe,Seca (La)
cyl,904,San Leonardo de Yagüe,Valderas
cyl,905,San Leonardo de Yagüe,Vega de Espinareda
cyl,906,San Leonardo de Yagüe,Villada
cyl,907,San Leonardo de Yagüe,Villamañán
cyl,908,San Leonardo de Yagüe,Villoria
cyl,909,Santa Marina del Rey,Terradillos
cyl,910,Santa Marina del Rey,Valle de Mena
cyl,911,Santa Marina del Rey,Velilla del Río Carrión
cyl,912,Santa Marina del Rey,Viana de Cega
cyl,913,Santa Marina del Rey,Villadecanes
cyl,914,Santa Marina del Rey,Villalpando
cyl,915,Santa Marina del Rey,Villarcayo de Merindad de Castilla la Vieja
cyl,916,Santa Marina del Rey,Vitigudino
cyl,917,Santa Marina del Rey,Zaratán
cyl,918,Santibáñez de Vidriales,Soria
cyl,919,Santibáñez de Vidriales,Trespaderne
cyl,920,Santibáñez de Vidriales,Valderas
cyl,921,Santibáñez de Vidriales,Villabrágima
cyl,922,Santibáñez de Vidriales,Villada
cyl,923,Santibáñez de Vidriales,Villadecanes
cyl,924,Santibáñez de Vidriales,Ólvega
cyl,925,Santovenia de Pisuerga,Soria
cyl,926,Santovenia de Pisuerga,Valle de Mena
cyl,927,Santovenia de la Valdoncina,Torquemada
cyl,928,Santovenia de la Valdoncina,Trespaderne
cyl,929,Santovenia de la Valdoncina,Venta de Baños
cyl,930,Santovenia de la Valdoncina,Viana de Cega
cyl,931,Santovenia de la Valdoncina,Villabrágima
cyl,932,Santovenia de la Valdoncina,Villadiego
cyl,933,Santovenia de la Valdoncina,Zaratán
cyl,934,Seca (La),Valderas
cyl,935,Seca (La),Viana de Cega
cyl,936,Seca (La),Villabrágima
cyl,937,Soria,Trespaderne
cyl,938,Soria,Valderas
cyl,939,Soria,Villalpando
cyl,940,Soria,Villasabariego
cyl,941,Soria,Vitigudino
cyl,942,Soria,Zaratán
cyl,943,Terradillos,Villadecanes
cyl,944,Toro,Torquemada
cyl,945,Toro,Trabazos
cyl,946,Toro,Traspinedo
cyl,947,Toro,Trespaderne
cyl,948,Toro,Valle de Mena
cyl,949,Toro,Villada
cyl,950,Toro,Villarcayo de Merindad de Castilla la Vieja
cyl,951,Torquemada,Valderas
cyl,952,Torquemada,Venta de Baños
cyl,953,Torquemada,Viana de Cega
cyl,954,Torquemada,Villaquilambre
cyl,955,Trabazos,Valderas
cyl,956,Trabazos,Villarcayo de Merindad de Castilla la Vieja
cyl,957,Traspinedo,Viana de Cega
cyl,958,Traspinedo,Villada
cyl,959,Traspinedo,Villalpando
cyl,960,Traspinedo,Villasabariego
cyl,961,Trespaderne,Villalpando
cyl,962,Trespaderne,Villaralbo
cyl,963,Valderas,Venta de Baños
cyl,964,Valderas,Villabrágima
cyl,965,Valderas,Villadiego
cyl,966,Valderas,Ólvega
cyl,967,Valle de Mena,Villabrágima
cyl,968,Valle de Mena,Villada
cyl,969,Valle de Mena,Villadecanes
cyl,970,Valle de Mena,Villalpando
cyl,971,Valle de Mena,Villaralbo
cyl,972,Valle de Mena,Ávila
cyl,973,Vega de Espinareda,Velilla del Río Carrión
cyl,974,Vega de Espinareda,Villasabariego
cyl,975,Vega de Espinareda,Ávila
cyl,976,Velilla del Río Carrión,Villaralbo
cyl,977,Venta de Baños,Villabrágima
cyl,978,Venta de Baños,Villada
cyl,979,Venta de Baños,Villalpando
cyl,980,Venta de Baños,Villarcayo de Merindad de Castilla la Vieja
cyl,981,Venta de Baños,Villasabariego
cyl,982,Venta de Baños,Vitigudino
cyl,983,Viana de Cega,Villadecanes
cyl,984,Viana de Cega,Villaralbo
cyl,985,Villabrágima,Villalpando
cyl,986,Villabrágima,Villasabariego
cyl,987,Villadecanes,Villalpando
cyl,988,Villadiego,Villaralbo
cyl,989,Villadiego,Villarcayo de Merindad de Castilla la Vieja
cyl,990,Villalpando,Villaquilambre
cyl,991,Villalpando,Villasabariego
cyl,992,Villamañán,Vitigudino
cyl,993,Villamañán,Zaratán
cyl,994,Villamañán,Ólvega
cyl,995,Villaquilambre,Villaralbo
cyl,996,Villaquilambre,Ávila
cyl,997,Villaquilambre,Ólvega
cyl,998,Villasabariego,Ólvega
cyl,999,Vitigudino,Ólvega
