cod,nombre,categoria,tipo_dep,lat,lon,vecino_cod,vecino_nombre,vecino_cat,vecino_tipo_dep,vecino_lat,vecino_lon,dist_km,tipo_red,linea
37106,LOS YEBENES,S,Estación,39.5494089518428,-3.82074119462346,37107,URDA,S,Estación,39.4190462305468,-3.82222635661695,14.9,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37106,LOS YEBENES,S,Estación,39.5494089518428,-3.82074119462346,37104,MORA Y ORGAZ,S,Estación,39.6829210756545,-3.80122995381441,15.3,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37107,URDA,S,Estación,39.4190462305468,-3.82222635661695,37108,EL EMPERADOR,S,Estación,39.3350774313848,-3.87426639580086,10.4,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37107,URDA,S,Estación,39.4190462305468,-3.82222635661695,37106,LOS YEBENES,S,Estación,39.5494089518428,-3.82074119462346,14.9,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37108,EL EMPERADOR,S,Estación,39.3350774313848,-3.87426639580086,C3715,"PK KM. 137,7",S,Cargadero,39.2695151027408,-3.88304918727656,7.5,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37108,EL EMPERADOR,S,Estación,39.3350774313848,-3.87426639580086,37107,URDA,S,Estación,39.4190462305468,-3.82222635661695,10.4,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37110,MALAGON,S,Estación,39.1658213091083,-3.86048859389027,C3715,"PK KM. 137,7",S,Cargadero,39.2695151027408,-3.88304918727656,11.9,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37110,MALAGON,S,Estación,39.1658213091083,-3.86048859389027,37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,21.1,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37113,LA SAGRA,S,Estación,39.9828392187739,-3.83784423407744,Z0052,AÑOVER,S,Zona técnica,39.9808233062905,-3.83844438605837,0.2,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37113,LA SAGRA,S,Estación,39.9828392187739,-3.83784423407744,92100,MOCEJON,S,Otro,39.9173321630187,-3.88699366677266,8.6,Uso principal Alta Vel.,020-LA SAGRA-TOLEDO
37113,LA SAGRA,S,Estación,39.9828392187739,-3.83784423407744,37006,YELES,S,Otro,40.1387667349417,-3.76961683172895,18.4,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,B4005,BIF. POBLETE,S,Bifurcación,38.9714092887978,-3.90876494350563,1.2,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,94005,CIUDAD REAL-MIGUELTURRA,S,Túnel,38.9715808671933,-3.89525257847959,2.6,Uso resto viaj. Interciud,522-MANZANARES-CIUDAD REAL
37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,37110,MALAGON,S,Estación,39.1658213091083,-3.86048859389027,21.1,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,37210,CALATRAVA,S,Estación,38.8035545937388,-4.07134194426415,25.7,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37201,POBLETE - KM. 186.200,S,Apartadero,38.9319031535942,-3.9499821551508,B4005,BIF. POBLETE,S,Bifurcación,38.9714092887978,-3.90876494350563,5.8,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37201,POBLETE - KM. 186.200,S,Apartadero,38.9319031535942,-3.9499821551508,37202,CAÑADA DE CALATRAVA,S,Túnel,38.8665190855773,-3.99935965964736,8.5,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37202,CAÑADA DE CALATRAVA,S,Túnel,38.8665190855773,-3.99935965964736,37203,CARACUEL,S,Apartadero,38.8208203508198,-4.06464176886545,7.7,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37202,CAÑADA DE CALATRAVA,S,Túnel,38.8665190855773,-3.99935965964736,37201,POBLETE - KM. 186.200,S,Apartadero,38.9319031535942,-3.9499821551508,8.5,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37203,CARACUEL,S,Apartadero,38.8208203508198,-4.06464176886545,37204,ARGAMASILLA DE CALATRAVA,S,Apartadero,38.7364683261646,-4.08475016920088,2.0,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37203,CARACUEL,S,Apartadero,38.8208203508198,-4.06464176886545,37202,CAÑADA DE CALATRAVA,S,Túnel,38.8665190855773,-3.99935965964736,7.7,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37204,ARGAMASILLA DE CALATRAVA,S,Apartadero,38.7364683261646,-4.08475016920088,37205,CALATRAVA,S,Túnel,38.8036971962758,-4.07036082228868,0.0,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37204,ARGAMASILLA DE CALATRAVA,S,Apartadero,38.7364683261646,-4.08475016920088,37203,CARACUEL,S,Apartadero,38.8208203508198,-4.06464176886545,2.0,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37205,CALATRAVA,S,Túnel,38.8036971962758,-4.07036082228868,37204,ARGAMASILLA DE CALATRAVA,S,Apartadero,38.7364683261646,-4.08475016920088,0.0,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37205,CALATRAVA,S,Túnel,38.8036971962758,-4.07036082228868,37700,PUERTOLLANO,P,Estación,38.69141485943,-4.11161241485793,13.2,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37210,CALATRAVA,S,Estación,38.8035545937388,-4.07134194426415,37700,PUERTOLLANO,P,Estación,38.69141485943,-4.11161241485793,13.0,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37210,CALATRAVA,S,Estación,38.8035545937388,-4.07134194426415,37200,CIUDAD REAL,P,Estación,38.9850863917295,-3.91334273363955,25.7,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37301,PUERTOLLANO-MERCANCÍAS,S,Garita,38.6777751146829,-4.14417983768878,B3730,ACCESO PUERTOLLANO REFINERÍA,S,Bifurcación,38.6835155094224,-4.11813372837,2.5,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37301,PUERTOLLANO-MERCANCÍAS,S,Garita,38.6777751146829,-4.14417983768878,37302,BRAZATORTAS-VEREDAS,P,Túnel,38.6688168993505,-4.3166117557983,15.6,Resto,520-CIUDAD REAL-BADAJOZ
37302,BRAZATORTAS-VEREDAS,P,Túnel,38.6688168993505,-4.3166117557983,37303,CARACOLLERA,S,Túnel,38.7050087046182,-4.47477575525481,14.9,Resto,520-CIUDAD REAL-BADAJOZ
37302,BRAZATORTAS-VEREDAS,P,Túnel,38.6688168993505,-4.3166117557983,37301,PUERTOLLANO-MERCANCÍAS,S,Garita,38.6777751146829,-4.14417983768878,15.6,Resto,520-CIUDAD REAL-BADAJOZ
37303,CARACOLLERA,S,Túnel,38.7050087046182,-4.47477575525481,37304,EL MADROÑAL-FONTANOSA,S,Apartadero,38.7126786313257,-4.61137246942941,12.4,Resto,520-CIUDAD REAL-BADAJOZ
37303,CARACOLLERA,S,Túnel,38.7050087046182,-4.47477575525481,37302,BRAZATORTAS-VEREDAS,P,Túnel,38.6688168993505,-4.3166117557983,14.9,Resto,520-CIUDAD REAL-BADAJOZ
37304,EL MADROÑAL-FONTANOSA,S,Apartadero,38.7126786313257,-4.61137246942941,37303,CARACOLLERA,S,Túnel,38.7050087046182,-4.47477575525481,12.4,Resto,520-CIUDAD REAL-BADAJOZ
37304,EL MADROÑAL-FONTANOSA,S,Apartadero,38.7126786313257,-4.61137246942941,37305,ALMADENEJOS-ALMADEN,P,Túnel,38.7405505299058,-4.73030845557197,12.9,Resto,520-CIUDAD REAL-BADAJOZ
37305,ALMADENEJOS-ALMADEN,P,Túnel,38.7405505299058,-4.73030845557197,37306,ALAMILLO - KM. 281.8,S,Apartadero,38.7147617450035,-4.81570932597635,8.9,Resto,520-CIUDAD REAL-BADAJOZ
37305,ALMADENEJOS-ALMADEN,P,Túnel,38.7405505299058,-4.73030845557197,37304,EL MADROÑAL-FONTANOSA,S,Apartadero,38.7126786313257,-4.61137246942941,12.9,Resto,520-CIUDAD REAL-BADAJOZ
37306,ALAMILLO - KM. 281.8,S,Apartadero,38.7147617450035,-4.81570932597635,37307,CHILLON - KM. 288.9,S,Apartadero,38.7112088970129,-4.87766870249048,7.1,Resto,520-CIUDAD REAL-BADAJOZ
37306,ALAMILLO - KM. 281.8,S,Apartadero,38.7147617450035,-4.81570932597635,37305,ALMADENEJOS-ALMADEN,P,Túnel,38.7405505299058,-4.73030845557197,8.9,Resto,520-CIUDAD REAL-BADAJOZ
37307,CHILLON - KM. 288.9,S,Apartadero,38.7112088970129,-4.87766870249048,37308,GUADALMEZ-LOS PEDROCHES,P,Túnel,38.6992183404027,-4.92954506040963,5.5,Resto,520-CIUDAD REAL-BADAJOZ
37307,CHILLON - KM. 288.9,S,Apartadero,38.7112088970129,-4.87766870249048,37306,ALAMILLO - KM. 281.8,S,Apartadero,38.7147617450035,-4.81570932597635,7.1,Resto,520-CIUDAD REAL-BADAJOZ
37308,GUADALMEZ-LOS PEDROCHES,P,Túnel,38.6992183404027,-4.92954506040963,37307,CHILLON - KM. 288.9,S,Apartadero,38.7112088970129,-4.87766870249048,5.5,Resto,520-CIUDAD REAL-BADAJOZ
37308,GUADALMEZ-LOS PEDROCHES,P,Túnel,38.6992183404027,-4.92954506040963,37309,KM. 309.2 (BELALCÁZAR),S,Cargadero,38.7147668144985,-5.07437110456694,14.9,Resto,520-CIUDAD REAL-BADAJOZ
37309,KM. 309.2 (BELALCÁZAR),S,Cargadero,38.7147668144985,-5.07437110456694,37310,LAS CABRAS,S,Apartadero,38.7171499884735,-5.17200163227833,9.2,Resto,520-CIUDAD REAL-BADAJOZ
37309,KM. 309.2 (BELALCÁZAR),S,Cargadero,38.7147668144985,-5.07437110456694,37308,GUADALMEZ-LOS PEDROCHES,P,Túnel,38.6992183404027,-4.92954506040963,14.9,Resto,520-CIUDAD REAL-BADAJOZ
37310,LAS CABRAS,S,Apartadero,38.7171499884735,-5.17200163227833,37311,CABEZA DEL BUEY,P,Túnel,38.7240140703678,-5.22661294475715,6.9,Resto,520-CIUDAD REAL-BADAJOZ
37310,LAS CABRAS,S,Apartadero,38.7171499884735,-5.17200163227833,37309,KM. 309.2 (BELALCÁZAR),S,Cargadero,38.7147668144985,-5.07437110456694,9.2,Resto,520-CIUDAD REAL-BADAJOZ
37311,CABEZA DEL BUEY,P,Túnel,38.7240140703678,-5.22661294475715,37400,ALMORCHON,P,Túnel,38.6965995854468,-5.2904191096938,6.4,Resto,520-CIUDAD REAL-BADAJOZ
37311,CABEZA DEL BUEY,P,Túnel,38.7240140703678,-5.22661294475715,37310,LAS CABRAS,S,Apartadero,38.7171499884735,-5.17200163227833,6.9,Resto,520-CIUDAD REAL-BADAJOZ
37315,PUERTOLLANO-REFINERIA,S,Estación,38.6706841202103,-4.06461300479586,B3730,ACCESO PUERTOLLANO REFINERÍA,S,Bifurcación,38.6835155094224,-4.11813372837,7.4,Uso mercancías,000-LÍNEAS Y TRAMOS AJENOS AL CUADRO DE VELOCIDADES MÁXIMAS
37316,ARROYO DEL VALLE,S,Otro,38.1948748094529,-4.51292657710328,37704,VILLANUEVA DE CORDOBA,P,Estación,38.2554445352373,-4.57108090171128,8.8,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37316,ARROYO DEL VALLE,S,Otro,38.1948748094529,-4.51292657710328,37705,ADAMUZ,S,Estación,38.0200070143047,-4.5616193197545,23.4,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37400,ALMORCHON,P,Túnel,38.6965995854468,-5.2904191096938,37311,CABEZA DEL BUEY,P,Túnel,38.7240140703678,-5.22661294475715,6.4,Resto,520-CIUDAD REAL-BADAJOZ
37400,ALMORCHON,P,Túnel,38.6965995854468,-5.2904191096938,37401,EL QUINTILLO - KM 344.3,S,Apartadero,38.6984405614785,-5.42335002584347,12.5,Resto,520-CIUDAD REAL-BADAJOZ
37400,ALMORCHON,P,Túnel,38.6965995854468,-5.2904191096938,00002,KM. 40.0 (VALSEQUILLO),S,Apeadero,38.4131863683563,-5.34852456602894,40.0,Resto,528-ALMORCHON-MIRABUENO
37401,EL QUINTILLO - KM 344.3,S,Apartadero,38.6984405614785,-5.42335002584347,37402,CASTUERA,P,Túnel,38.734960470062,-5.54180377138101,11.6,Resto,520-CIUDAD REAL-BADAJOZ
37401,EL QUINTILLO - KM 344.3,S,Apartadero,38.6984405614785,-5.42335002584347,37400,ALMORCHON,P,Túnel,38.6965995854468,-5.2904191096938,12.5,Resto,520-CIUDAD REAL-BADAJOZ
37402,CASTUERA,P,Túnel,38.734960470062,-5.54180377138101,37403,QUINTANA DE LA SERENA,S,Apartadero,38.7706096675809,-5.6023858292541,8.1,Resto,520-CIUDAD REAL-BADAJOZ
37402,CASTUERA,P,Túnel,38.734960470062,-5.54180377138101,37401,EL QUINTILLO - KM 344.3,S,Apartadero,38.6984405614785,-5.42335002584347,11.6,Resto,520-CIUDAD REAL-BADAJOZ
37403,QUINTANA DE LA SERENA,S,Apartadero,38.7706096675809,-5.6023858292541,37402,CASTUERA,P,Túnel,38.734960470062,-5.54180377138101,8.1,Resto,520-CIUDAD REAL-BADAJOZ
37403,QUINTANA DE LA SERENA,S,Apartadero,38.7706096675809,-5.6023858292541,37404,CAMPANARIO,P,Punto KM,38.8540906786506,-5.64181744664114,10.7,Resto,520-CIUDAD REAL-BADAJOZ
37404,CAMPANARIO,P,Punto KM,38.8540906786506,-5.64181744664114,37405,"KM. 385,1 ( MAGACELA )",S,Cargadero,38.9162296606818,-5.72250031987707,10.3,Resto,520-CIUDAD REAL-BADAJOZ
37404,CAMPANARIO,P,Punto KM,38.8540906786506,-5.64181744664114,37403,QUINTANA DE LA SERENA,S,Apartadero,38.7706096675809,-5.6023858292541,10.7,Resto,520-CIUDAD REAL-BADAJOZ
37405,"KM. 385,1 ( MAGACELA )",S,Cargadero,38.9162296606818,-5.72250031987707,37406,VILLANUEVA DE LA SERENA,P,Estación,38.9688064115969,-5.7964135945581,9.1,Resto,520-CIUDAD REAL-BADAJOZ
37405,"KM. 385,1 ( MAGACELA )",S,Cargadero,38.9162296606818,-5.72250031987707,37404,CAMPANARIO,P,Punto KM,38.8540906786506,-5.64181744664114,10.3,Resto,520-CIUDAD REAL-BADAJOZ
37406,VILLANUEVA DE LA SERENA,P,Estación,38.9688064115969,-5.7964135945581,37407,DON BENITO,P,Estación,38.9669836008639,-5.86287275023276,6.1,Resto,520-CIUDAD REAL-BADAJOZ
37406,VILLANUEVA DE LA SERENA,P,Estación,38.9688064115969,-5.7964135945581,37405,"KM. 385,1 ( MAGACELA )",S,Cargadero,38.9162296606818,-5.72250031987707,9.1,Resto,520-CIUDAD REAL-BADAJOZ
37407,DON BENITO,P,Estación,38.9669836008639,-5.86287275023276,37406,VILLANUEVA DE LA SERENA,P,Estación,38.9688064115969,-5.7964135945581,6.1,Resto,520-CIUDAD REAL-BADAJOZ
37407,DON BENITO,P,Estación,38.9669836008639,-5.86287275023276,37408,MEDELLIN,S,Punto KM,38.9340441366456,-5.97255025840297,10.2,Resto,520-CIUDAD REAL-BADAJOZ
37408,MEDELLIN,S,Punto KM,38.9340441366456,-5.97255025840297,37409,VALDETORRES (APD),P,Punto KM,38.9133366741762,-6.06939149867853,8.9,Resto,520-CIUDAD REAL-BADAJOZ
37408,MEDELLIN,S,Punto KM,38.9340441366456,-5.97255025840297,37407,DON BENITO,P,Estación,38.9669836008639,-5.86287275023276,10.2,Resto,520-CIUDAD REAL-BADAJOZ
37409,VALDETORRES (APD),P,Punto KM,38.9133366741762,-6.06939149867853,37414,BIOENERGETICA EXTREMEÑA,S,Apeadero,38.9083112090949,-6.09489877109144,2.3,Resto,520-CIUDAD REAL-BADAJOZ
37409,VALDETORRES (APD),P,Punto KM,38.9133366741762,-6.06939149867853,37408,MEDELLIN,S,Punto KM,38.9340441366456,-5.97255025840297,8.9,Resto,520-CIUDAD REAL-BADAJOZ
37410,GUAREÑA,P,Túnel,38.8968744070127,-6.12894973346764,37414,BIOENERGETICA EXTREMEÑA,S,Apeadero,38.9083112090949,-6.09489877109144,3.2,Resto,520-CIUDAD REAL-BADAJOZ
37410,GUAREÑA,P,Túnel,38.8968744070127,-6.12894973346764,37411,VILLAGONZALO,S,Apartadero,38.8641064478356,-6.20751617555721,7.8,Resto,520-CIUDAD REAL-BADAJOZ
37411,VILLAGONZALO,S,Apartadero,38.8641064478356,-6.20751617555721,37412,"KM. 436,6 ( ZARZA DE ALANJE )",S,Cargadero,38.8361426925399,-6.2300529163764,3.9,Resto,520-CIUDAD REAL-BADAJOZ
37411,VILLAGONZALO,S,Apartadero,38.8641064478356,-6.20751617555721,37410,GUAREÑA,P,Túnel,38.8968744070127,-6.12894973346764,7.8,Resto,520-CIUDAD REAL-BADAJOZ
37412,"KM. 436,6 ( ZARZA DE ALANJE )",S,Cargadero,38.8361426925399,-6.2300529163764,37413,"KM. 440,0 ( DON ALVARO )",S,Cargadero,38.8385916684735,-6.26597634141092,3.3,Resto,520-CIUDAD REAL-BADAJOZ
37412,"KM. 436,6 ( ZARZA DE ALANJE )",S,Cargadero,38.8361426925399,-6.2300529163764,37411,VILLAGONZALO,S,Apartadero,38.8641064478356,-6.20751617555721,3.9,Resto,520-CIUDAD REAL-BADAJOZ
37413,"KM. 440,0 ( DON ALVARO )",S,Cargadero,38.8385916684735,-6.26597634141092,37412,"KM. 436,6 ( ZARZA DE ALANJE )",S,Cargadero,38.8361426925399,-6.2300529163764,3.3,Resto,520-CIUDAD REAL-BADAJOZ
37413,"KM. 440,0 ( DON ALVARO )",S,Cargadero,38.8385916684735,-6.26597634141092,37502,MERIDA MERCANCIAS,S,Garita,38.9230164561405,-6.34511503194802,13.1,Resto,520-CIUDAD REAL-BADAJOZ
37414,BIOENERGETICA EXTREMEÑA,S,Apeadero,38.9083112090949,-6.09489877109144,37409,VALDETORRES (APD),P,Punto KM,38.9133366741762,-6.06939149867853,2.3,Resto,520-CIUDAD REAL-BADAJOZ
37414,BIOENERGETICA EXTREMEÑA,S,Apeadero,38.9083112090949,-6.09489877109144,37410,GUAREÑA,P,Túnel,38.8968744070127,-6.12894973346764,3.2,Resto,520-CIUDAD REAL-BADAJOZ
37500,MERIDA,P,Estación,38.9213910993284,-6.34307284956129,37502,MERIDA MERCANCIAS,S,Garita,38.9230164561405,-6.34511503194802,0.0,Resto,520-CIUDAD REAL-BADAJOZ
37500,MERIDA,P,Estación,38.9213910993284,-6.34307284956129,40007,RUMIANCA-SIASA,S,Apartadero,38.9179209589746,-6.36402768032814,2.0,Resto,516-MERIDA-LOS ROSALES
37500,MERIDA,P,Estación,38.9213910993284,-6.34307284956129,37600,ALJUCEN,P,Túnel,38.9364122419639,-6.40787558355602,6.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37502,MERIDA MERCANCIAS,S,Garita,38.9230164561405,-6.34511503194802,37500,MERIDA,P,Estación,38.9213910993284,-6.34307284956129,0.0,Resto,520-CIUDAD REAL-BADAJOZ
37502,MERIDA MERCANCIAS,S,Garita,38.9230164561405,-6.34511503194802,37413,"KM. 440,0 ( DON ALVARO )",S,Cargadero,38.8385916684735,-6.26597634141092,13.1,Resto,520-CIUDAD REAL-BADAJOZ
37600,ALJUCEN,P,Túnel,38.9364122419639,-6.40787558355602,B3603,BIF. GRANJA LAS ENCINAS,S,Bifurcación,38.944062479382,-6.41699665757309,1.5,Uso resto viaj. Interciud,510-BIF. GRANJA LAS ENCINAS-ALJUCEN
37600,ALJUCEN,P,Túnel,38.9364122419639,-6.40787558355602,B3750,BIF. LA ISLA,S,Bifurcación,38.9157153011535,-6.47239943781011,5.5,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37600,ALJUCEN,P,Túnel,38.9364122419639,-6.40787558355602,37500,MERIDA,P,Estación,38.9213910993284,-6.34307284956129,6.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37601,LA GARROVILLA,S,Estación,38.9156052438378,-6.47239325747089,B3750,BIF. LA ISLA,S,Bifurcación,38.9157153011535,-6.47239943781011,0.0,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37601,LA GARROVILLA,S,Estación,38.9156052438378,-6.47239325747089,37611,GARROVILLA-LAS VEGAS (APD),P,Punto KM,38.9153965950418,-6.47723599650983,0.4,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37602,"KM. 471,5 ( TORREMAYOR )",S,Cargadero,38.9131084490948,-6.5387762425044,37611,GARROVILLA-LAS VEGAS (APD),P,Punto KM,38.9153965950418,-6.47723599650983,5.3,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37602,"KM. 471,5 ( TORREMAYOR )",S,Cargadero,38.9131084490948,-6.5387762425044,37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,6.3,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,37608,MONTIJO-EL MOLINO (APD),P,Punto KM,38.9139787565863,-6.61826316424915,0.6,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,A3760,"AG. KM. 160,4",S,Bifurcación,38.916738180763,-6.64269802057469,2.8,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,37602,"KM. 471,5 ( TORREMAYOR )",S,Cargadero,38.9131084490948,-6.5387762425044,6.3,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,B3750,BIF. LA ISLA,S,Bifurcación,38.9157153011535,-6.47239943781011,10.9,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
37604,GUADIANA,P,Apeadero,38.9220109433352,-6.6893129586067,A3760,"AG. KM. 160,4",S,Bifurcación,38.916738180763,-6.64269802057469,4.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37604,GUADIANA,P,Apeadero,38.9220109433352,-6.6893129586067,37605,EL FRESNAL,S,Túnel,38.9337641416074,-6.80026103097155,9.7,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37605,EL FRESNAL,S,Túnel,38.9337641416074,-6.80026103097155,B3760,BIF. SAN NICOLAS,S,Bifurcación,38.934134612193,-6.83901792515874,3.4,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37605,EL FRESNAL,S,Túnel,38.9337641416074,-6.80026103097155,37604,GUADIANA,P,Apeadero,38.9220109433352,-6.6893129586067,9.7,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37606,BADAJOZ,P,Estación,38.890664134341,-6.98173974610854,37607,BADAJOZ-FRONTERA,S,Apartadero,38.9202438562454,-7.03015045300568,1.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37606,BADAJOZ,P,Estación,38.890664134341,-6.98173974610854,37612,PLATAFORMA LOGISTICA DEL SUROESTE,S,Garita,38.8985583733588,-6.99451451984345,1.4,Uso resto viaj. Interciud,508-BADAJOZ - BADAJOZ-FRONTERA
37607,BADAJOZ-FRONTERA,S,Apartadero,38.9202438562454,-7.03015045300568,37606,BADAJOZ,P,Estación,38.890664134341,-6.98173974610854,1.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37607,BADAJOZ-FRONTERA,S,Apartadero,38.9202438562454,-7.03015045300568,37609,GEVORA,S,Apeadero,38.9202040348203,-6.92614629972439,6.9,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37608,MONTIJO-EL MOLINO (APD),P,Punto KM,38.9139787565863,-6.61826316424915,37603,MONTIJO,P,Estación,38.9135162415012,-6.59856266519564,0.6,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37608,MONTIJO-EL MOLINO (APD),P,Punto KM,38.9139787565863,-6.61826316424915,A3760,"AG. KM. 160,4",S,Bifurcación,38.916738180763,-6.64269802057469,2.1,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37609,GEVORA,S,Apeadero,38.9202040348203,-6.92614629972439,37607,BADAJOZ-FRONTERA,S,Apartadero,38.9202438562454,-7.03015045300568,6.9,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37609,GEVORA,S,Apeadero,38.9202040348203,-6.92614629972439,B3760,BIF. SAN NICOLAS,S,Bifurcación,38.934134612193,-6.83901792515874,7.7,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37610,"KM. 517,6 (FRONTERA)",S,Cargadero,38.9202438562454,-7.03015045300568,37612,PLATAFORMA LOGISTICA DEL SUROESTE,S,Garita,38.8985583733588,-6.99451451984345,3.9,Uso resto viaj. Interciud,508-BADAJOZ - BADAJOZ-FRONTERA
37611,GARROVILLA-LAS VEGAS (APD),P,Punto KM,38.9153965950418,-6.47723599650983,37601,LA GARROVILLA,S,Estación,38.9156052438378,-6.47239325747089,0.4,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37611,GARROVILLA-LAS VEGAS (APD),P,Punto KM,38.9153965950418,-6.47723599650983,37602,"KM. 471,5 ( TORREMAYOR )",S,Cargadero,38.9131084490948,-6.5387762425044,5.3,Uso viaj. Interciud V>160,520-CIUDAD REAL-BADAJOZ
37612,PLATAFORMA LOGISTICA DEL SUROESTE,S,Garita,38.8985583733588,-6.99451451984345,37606,BADAJOZ,P,Estación,38.890664134341,-6.98173974610854,1.4,Uso resto viaj. Interciud,508-BADAJOZ - BADAJOZ-FRONTERA
37612,PLATAFORMA LOGISTICA DEL SUROESTE,S,Garita,38.8985583733588,-6.99451451984345,37610,"KM. 517,6 (FRONTERA)",S,Cargadero,38.9202438562454,-7.03015045300568,3.9,Uso resto viaj. Interciud,508-BADAJOZ - BADAJOZ-FRONTERA
37700,PUERTOLLANO,P,Estación,38.69141485943,-4.11161241485793,B3730,ACCESO PUERTOLLANO REFINERÍA,S,Bifurcación,38.6835155094224,-4.11813372837,1.1,Uso mercancías,520-CIUDAD REAL-BADAJOZ
37700,PUERTOLLANO,P,Estación,38.69141485943,-4.11161241485793,37210,CALATRAVA,S,Estación,38.8035545937388,-4.07134194426415,13.0,Uso principal Alta Vel.,010-MADRID-P. DE ATOCHA ALMUDENA GRANDES-SEVILLA-S. JUSTA
37700,PUERTOLLANO,P,Estación,38.69141485943,-4.11161241485793,37205,CALATRAVA,S,Túnel,38.8036971962758,-4.07036082228868,13.2,Uso mercancías,520-CIUDAD REAL-BADAJOZ
